what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1338926170788
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1338926170789
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1338926170790
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1338926170792
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338926170792
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1338926170793
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338926170794
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1338926170795
started,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.0.20111221,"edu.umd.cs.findbugs.plugin.eclipse",1338926170796
os,sysinfo,,,"win32",1338926170801
arch,sysinfo,,,"x86_64",1338926170801
ws,sysinfo,,,"win32",1338926170801
locale,sysinfo,,,"en_US",1338926170801
processors,sysinfo,,,"8",1338926170801
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338926170801
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1338926170801
java.specification.name,sysinfo,,,"Java Platform API Specification",1338926170801
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338926170801
java.specification.version,sysinfo,,,"1.6",1338926170801
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1338926170801
java.version,sysinfo,,,"1.6.0_27",1338926170801
java.vm.info,sysinfo,,,"mixed mode",1338926170801
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1338926170801
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338926170801
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338926170801
java.vm.specification.version,sysinfo,,,"1.0",1338926170801
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1338926170801
java.vm.version,sysinfo,,,"20.2-b06",1338926170801
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1338926170805
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1338926171373
started,bundle,net.sf.eclipsecs.core,5.5.0.201111092104,"net.sf.eclipsecs.core",1338926171393
started,bundle,net.sf.eclipsecs.ui,5.5.0.201111092104,"net.sf.eclipsecs.ui",1338926171396
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338926177082
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1338926180505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926242112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926252924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926262357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926318786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1338926321088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926324238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926354877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1338926357567
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1338926357717
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1338926357737
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926360648
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926360751
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338926361093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926361313
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338926361653
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926361883
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926362023
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338926362325
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926362554
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926362693
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338926362976
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926363216
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926363336
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926368344
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926371536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926374082
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926374972
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926376229
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926377077
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1338926377733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926388668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926395664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926526373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926527320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926528285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926529226
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1338926546058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1338926546225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338926548003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1338926592907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338926594132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1338926603437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1338926609340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926650750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338926658312
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1338926721969
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1338926721989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338927141033
